"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"ASN00014015","DARWIN AIRPORT, AS","2020-10-28","0.09","94","77"
"ASN00014015","DARWIN AIRPORT, AS","2020-10-29","0.09","96","74"
"ASN00014015","DARWIN AIRPORT, AS","2020-10-30","0.00","94","80"
"ASN00014015","DARWIN AIRPORT, AS","2020-10-31","0.00","95","79"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-01","0.00","97","78"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-02","0.00","97","79"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-03","0.00","95","78"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-04","0.00","94","79"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-05","0.00","93","81"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-06","0.12","97","76"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-07","0.09","97","76"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-08","0.00","98","80"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-09","0.00","96","81"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-10","0.00","98","81"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-11","0.00","97","81"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-12","0.00","94","83"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-13","0.00","95","76"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-14","0.00","95","82"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-15","0.00","97","80"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-16","0.00","96","80"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-17","0.00","99","82"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-18","0.00","96","80"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-19","0.00","95","80"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-20","0.57","93","79"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-21","0.14","96","75"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-22","0.06","93","74"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-23","0.63","93","75"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-24","0.00","89","78"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-25","0.00","93","79"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-26","0.87","93","74"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-27","1.01","92","69"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-28","0.00","93","79"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-29","0.00","96","75"
"ASN00014015","DARWIN AIRPORT, AS","2020-11-30","0.02","94","80"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-01","0.02","91","80"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-02","0.17","94","75"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-03","0.08","96","77"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-04","0.12","94","74"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-05","0.41","88","76"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-06","0.00","91","77"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-07","0.02","92","78"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-08","0.02","94","79"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-09","0.00","95","79"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-10","0.00","97","78"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-11","0.00","95","82"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-12","0.00","94","80"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-13","0.00","93","78"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-14","0.01","91","78"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-15","0.98","93","77"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-16","1.48","89","72"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-17","1.16","87","73"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-18","0.45","87","76"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-19","0.24","87","78"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-20","0.18","88","79"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-21","1.35","90","75"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-22","1.13","88","76"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-23","1.97","86","74"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-24","0.00","86","77"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-25","0.00","89","78"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-26","0.02","91","79"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-27","2.91","92","74"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-28","0.00","90","78"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-29","0.98","87","76"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-30","1.65","89","76"
"ASN00014015","DARWIN AIRPORT, AS","2020-12-31","0.01","90","77"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-01","0.02","93","79"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-02","0.00","93","81"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-03","0.00","92","84"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-04","0.00","92","85"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-05","0.06","93","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-06","0.02","94","82"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-07","0.82","93","75"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-08","0.43","92","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-09","0.17","91","78"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-10","0.01","90","77"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-11","0.83","91","77"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-12","0.24","93","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-13","1.05","93","75"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-14","0.01","90","79"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-15","2.02","90","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-16","0.23","90","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-17","0.00","91","78"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-18","1.55","86","74"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-19","0.53","84","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-20","0.25","89","77"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-21","0.02","92","80"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-22","0.00","89","83"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-23","0.40","89","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-24","1.43","87","74"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-25","2.09","82","74"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-26","2.50","86","75"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-27","2.62","88","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-28","1.57","81","77"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-29","3.05","83","75"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-30","3.13","83","73"
"ASN00014015","DARWIN AIRPORT, AS","2021-01-31","0.46","83","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-01","0.41","88","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-02","0.43","85","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-03","0.17","86","78"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-04","0.13","89","80"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-05","3.30","85","71"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-06","0.31","88","72"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-07","0.18","87","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-08","2.52","87","73"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-09","0.55","87","75"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-10","0.00","89","78"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-11","0.14","89","80"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-12","0.00","90","81"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-13","0.00","89","81"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-14","0.67","86","75"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-15","0.30","90","78"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-16","0.02","90","80"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-17","0.01","90","80"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-18","0.13","91","80"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-19","0.18","88","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-20","0.83","89","73"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-21","0.01","87","78"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-22","0.16","90","78"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-23","0.00","90","79"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-24","0.02","90","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-25","1.42","88","74"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-26","0.00","91","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-27","0.00","91","77"
"ASN00014015","DARWIN AIRPORT, AS","2021-02-28","0.11","91","79"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-01","0.00","91","78"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-02","0.05","89","77"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-03","0.00","92","80"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-04","0.00","92","82"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-05","0.19","91","73"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-06","0.00","91","81"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-07","0.00","92","83"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-08","0.00","83","78"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-09","0.00","90","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-10","0.00","93","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-11","0.03","90","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-12","0.03","93","77"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-13","0.00","91","78"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-14","0.35","87","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-15","0.05","88","77"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-16","0.24","90","75"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-17","0.02","91","75"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-18","1.69","88","72"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-19","0.00","88","77"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-20","0.54","88","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-21","0.35","91","77"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-22","0.00","90","80"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-23","0.15","90","78"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-24","0.01","91","79"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-25","0.00","84","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-26","0.00","93","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-27","1.57","91","75"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-28","0.47","92","75"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-29","0.00","92","77"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-30","0.51","92","74"
"ASN00014015","DARWIN AIRPORT, AS","2021-03-31","0.00","92","78"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-01","0.76","86","72"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-02","0.00","90","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-03","0.00","90","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-04","0.09","85","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-05","0.43","90","74"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-06","0.00","89","78"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-07","0.02","92","77"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-08","0.00","92","80"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-09","0.34","89","74"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-10","0.71","91","73"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-11","0.00","92","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-12","0.00","93","78"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-13","0.00","91","78"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-14","0.00","94","77"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-15","0.00","92","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-16","0.03","91","74"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-17","0.00","92","78"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-18","0.00","92","73"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-19","0.00","93","72"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-20","0.00","92","72"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-21","0.00","93","78"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-22","0.00","97","78"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-23","0.00","94","78"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-24","0.00","93","73"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-25","0.00","92","66"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-26","0.00","93","72"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-27","0.00","92","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-28","0.06","91","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-29","1.24","90","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-04-30","0.00","91","75"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-01","0.00","91","71"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-02","0.00","91","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-03","0.00","91","73"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-04","0.00","92","75"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-05","0.00","91","74"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-06","0.00","92","73"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-07","0.00","92","73"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-08","0.00","91","71"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-09","0.00","90","70"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-10","0.00","91","73"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-11","0.00","94","74"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-12","0.00","93","74"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-13","0.00","92","72"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-14","0.00","92","69"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-15","0.00","90","68"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-16","0.00","88","66"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-17","0.00","89","66"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-18","0.00","89","68"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-19","0.00","92","70"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-20","0.00","94","74"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-21","0.00","93","74"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-22","0.00","91","73"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-23","0.00","91","71"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-24","0.01","91","73"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-25","0.00","91","73"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-26","0.00","90","73"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-27","0.00","89","71"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-28","0.00","89","71"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-29","0.00","89","68"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-30","0.00","88","70"
"ASN00014015","DARWIN AIRPORT, AS","2021-05-31","0.00","88","72"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-01","0.00","90","72"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-02","0.00","91","74"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-03","0.00","89","74"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-04","0.00","90","75"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-05","0.00","88","72"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-06","0.00","87","66"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-07","0.00","89","67"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-08","0.00","89","70"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-09","0.00","91","70"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-10","0.00","87","66"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-11","0.00","86","64"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-12","0.00","89","67"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-13","0.00","89","67"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-14","0.00","91","70"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-15","0.00","88","71"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-16","0.00","89","70"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-17","0.00","90","72"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-18","0.00","93","71"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-19","0.00","88","72"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-20","0.00","87","64"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-21","0.00","89","64"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-22","0.00","89","69"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-23","0.00","92","73"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-24","0.00","90","77"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-25","0.00","90","75"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-26","0.20","89","73"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-27","0.00","87","69"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-28","0.00","88","67"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-29","0.00","90","67"
"ASN00014015","DARWIN AIRPORT, AS","2021-06-30","0.00","91","71"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-01","0.00","92","73"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-02","0.00","91","72"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-03","0.00","88","69"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-04","0.00","84","64"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-05","0.00","87","65"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-06","0.00","89","66"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-07","0.00","91","68"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-08","0.00","89","69"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-09","0.00","90","69"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-10","0.00","93","72"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-11","0.00","93","71"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-12","0.00","92","65"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-13","0.00","91","70"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-14","0.00","92","67"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-15","0.00",,"71"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-16","0.00","90","70"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-17","0.00","91","70"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-18","0.00","90","70"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-19","0.00","92","69"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-20","0.00","92","67"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-21","0.00","92","67"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-22","0.00","88","63"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-23","0.00","89","65"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-24","0.00","91","68"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-25","0.00","87","70"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-26","0.00","91","73"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-27","0.00","91","72"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-28","0.00","90","71"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-29","0.00","88","71"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-30","0.00","89","72"
"ASN00014015","DARWIN AIRPORT, AS","2021-07-31","0.00","89","72"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-01","0.00","90","74"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-02","0.00","93","72"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-03","0.00","89","72"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-04","0.00","92","72"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-05","0.00","91","70"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-06","0.00","88","69"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-07","0.00","89","63"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-08","0.00","90","64"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-09","0.00","91","66"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-10","0.00","93","69"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-11","0.00","92","74"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-12","0.00","95","74"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-13","0.00","95","72"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-14","0.00","92","68"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-15","0.00","94","74"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-16","0.00","96","72"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-17","0.00","93","71"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-18","0.00","92","68"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-19","0.00","94","73"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-20","0.00","91","72"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-21","0.00","94","71"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-22","0.00","91","70"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-23","0.00","91","70"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-24","0.00","90","77"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-25","0.75","89","69"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-26","0.00","92","70"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-27","0.00","95","71"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-28","0.00","96","71"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-29","0.00","95","71"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-30","0.00","92","71"
"ASN00014015","DARWIN AIRPORT, AS","2021-08-31","0.00","92","73"
"ASN00014015","DARWIN AIRPORT, AS","2021-09-01","0.00","93","78"
"ASN00014015","DARWIN AIRPORT, AS","2021-09-02","0.00","94","79"
"ASN00014015","DARWIN AIRPORT, AS","2021-09-03","0.00","94","78"
"ASN00014015","DARWIN AIRPORT, AS","2021-09-04","0.00","95","78"
"ASN00014015","DARWIN AIRPORT, AS","2021-09-05","0.00","96","77"
"ASN00014015","DARWIN AIRPORT, AS","2021-09-06","0.00","93","74"
"ASN00014015","DARWIN AIRPORT, AS","2021-09-07","0.00","92","73"
"ASN00014015","DARWIN AIRPORT, AS","2021-09-08","0.00","94","73"
"ASN00014015","DARWIN AIRPORT, AS","2021-09-09","0.00","94","75"
"ASN00014015","DARWIN AIRPORT, AS","2021-09-10","0.00","94","74"
"ASN00014015","DARWIN AIRPORT, AS","2021-09-11","0.00","92","75"
"ASN00014015","DARWIN AIRPORT, AS","2021-09-12","0.00","92","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-09-13","0.00","90","77"
"ASN00014015","DARWIN AIRPORT, AS","2021-09-14","0.16","89","78"
"ASN00014015","DARWIN AIRPORT, AS","2021-09-15","0.49","90","77"
"ASN00014015","DARWIN AIRPORT, AS","2021-09-16","0.00","95","76"
"ASN00014015","DARWIN AIRPORT, AS","2021-09-17","0.33","94","75"
"ASN00014015","DARWIN AIRPORT, AS","2021-09-18","0.00","92","75"
"ASN00014015","DARWIN AIRPORT, AS","2021-09-19","0.00","94","74"
"ASN00014015","DARWIN AIRPORT, AS","2021-09-20","0.00","99","72"
"ASN00014015","DARWIN AIRPORT, AS","2021-09-21","0.00","100","74"
"ASN00014015","DARWIN AIRPORT, AS","2021-09-22","0.00","96","74"
"ASN00014015","DARWIN AIRPORT, AS","2021-09-23","0.00","93","67"
"ASN00014015","DARWIN AIRPORT, AS","2021-09-24","0.00","90","69"
"ASN00014015","DARWIN AIRPORT, AS","2021-09-25","0.00","91","73"
"ASN00014015","DARWIN AIRPORT, AS","2021-09-26","0.00","91","77"
"ASN00014015","DARWIN AIRPORT, AS","2021-09-27","0.00","91","75"
